,Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
1044,2017-08-01,14393440219244.75,5451422700760.69,19844862920005.44,1,2017,4,2017,3,8,1
1045,2017-07-31,14360944436689.72,5483964552527.37,19844908989217.09,1,2017,4,2017,3,7,31
1046,2017-07-28,14375370231864.01,5469514787176.07,19844885019040.08,1,2017,4,2017,3,7,28
1047,2017-07-27,14358389871592.54,5486549068758.83,19844938940351.37,1,2017,4,2017,3,7,27
1048,2017-07-26,14355682166713.97,5488970342372.95,19844652509086.92,1,2017,4,2017,3,7,26
1049,2017-07-25,14345435234979.05,5499269995749.96,19844705230729.01,1,2017,4,2017,3,7,25
1050,2017-07-24,14354951912764.08,5489806038254.93,19844757951019.01,1,2017,4,2017,3,7,24
1051,2017-07-21,14357122300739.78,5487793826687.36,19844916127427.14,1,2017,4,2017,3,7,21
1052,2017-07-20,14357665909846.36,5487302942306.22,19844968852152.58,1,2017,4,2017,3,7,20
1053,2017-07-19,14360485538680.47,5483972668758.09,19844458207438.56,1,2017,4,2017,3,7,19
1054,2017-07-18,14347253370973.98,5497256034477.27,19844509405451.25,1,2017,4,2017,3,7,18
1055,2017-07-17,14358888072664.52,5485672529453.0,19844560602117.52,1,2017,4,2017,3,7,17
1056,2017-07-14,14364402489706.43,5480311695435.18,19844714185141.61,1,2017,4,2017,3,7,14
1057,2017-07-13,14363442518675.95,5481322892609.3,19844765411285.25,1,2017,4,2017,3,7,13
1058,2017-07-12,14364884958326.67,5479610905839.49,19844495864166.16,1,2017,4,2017,3,7,12
1059,2017-07-11,14352258511505.05,5492287574761.77,19844546086266.82,1,2017,4,2017,3,7,11
1060,2017-07-10,14358799042021.7,5485797264982.98,19844596307004.68,1,2017,4,2017,3,7,10
1061,2017-07-07,14359968840515.11,5484778120556.44,19844746961071.55,1,2017,4,2017,3,7,7
1062,2017-07-06,14362806936835.64,5481990239638.33,19844797176473.97,1,2017,4,2017,3,7,6
1063,2017-07-05,14363321751422.49,5481203594889.85,19844525346312.34,1,2017,4,2017,3,7,5
1064,2017-07-03,14377732162346.22,5466891718910.72,19844623881256.94,1,2017,4,2017,3,7,3
1065,2017-06-30,14366186344565.7,5478367838085.63,19844554182651.33,1,2017,3,2017,2,6,30
1066,2017-06-29,14307903159240.91,5538439733851.63,19846342893092.54,1,2017,3,2017,2,6,29
1067,2017-06-28,14306866755383.15,5539213290244.32,19846080045627.47,1,2017,3,2017,2,6,28
1068,2017-06-27,14292036016954.82,5554092606167.69,19846128623122.51,1,2017,3,2017,2,6,27
1069,2017-06-26,14297090967426.01,5549086231832.33,19846177199258.34,1,2017,3,2017,2,6,26
1070,2017-06-23,14306066164695.03,5540256775785.6,19846322940480.63,1,2017,3,2017,2,6,23
1071,2017-06-22,14306623483151.17,5539748029471.99,19846371512623.16,1,2017,3,2017,2,6,22
1072,2017-06-21,14307331533813.17,5538532407029.13,19845863940842.3,1,2017,3,2017,2,6,21
1073,2017-06-20,14296913903538.28,5548997741997.13,19845911645535.41,1,2017,3,2017,2,6,20
1074,2017-06-19,14305304199019.39,5540655149851.73,19845959348871.12,1,2017,3,2017,2,6,19
1075,2017-06-16,14313434126568.61,5532668326283.71,19846102452852.32,1,2017,3,2017,2,6,16
1076,2017-06-15,14314984967385.68,5531165183458.24,19846150150843.92,1,2017,3,2017,2,6,15
1077,2017-06-14,14322550697917.05,5523341859950.47,19845892557867.52,1,2017,3,2017,2,6,14
1078,2017-06-13,14310161582491.87,5535778583326.44,19845940165818.31,1,2017,3,2017,2,6,13
1079,2017-06-12,14317140258384.63,5528847585247.97,19845987843632.6,1,2017,3,2017,2,6,12
1080,2017-06-09,14318610148902.96,5527520506435.96,19846130655338.92,1,2017,3,2017,2,6,9
1081,2017-06-08,14319152866986.73,5527025389596.6,19846178256583.33,1,2017,3,2017,2,6,8
1082,2017-06-07,14329788638956.65,5516135161195.92,19845923800152.57,1,2017,3,2017,2,6,7
1083,2017-06-06,14329360203171.01,5516610403310.69,19845970606481.7,1,2017,3,2017,2,6,6
1084,2017-06-05,14337243673967.65,5508773737489.54,19846017411457.19,1,2017,3,2017,2,6,5
1085,2017-06-02,14342786315926.62,5503371503511.75,19846157819438.37,1,2017,3,2017,2,6,2
1086,2017-06-01,14328615932043.56,5517588688658.78,19846204620702.34,1,2017,3,2017,2,6,1
1087,2017-05-31,14298976496221.59,5546965420673.08,19845941916894.67,1,2017,3,2017,2,5,31
1088,2017-05-30,14312801559793.79,5533403184774.73,19846204744568.52,1,2017,3,2017,2,5,30
1089,2017-05-26,14311671308879.32,5534714734407.13,19846386043286.45,1,2017,3,2017,2,5,26
1090,2017-05-25,14310717895584.25,5535713469354.45,19846431364938.7,1,2017,3,2017,2,5,25
1091,2017-05-24,14310454613226.92,5535491198487.41,19845945811714.33,1,2017,3,2017,2,5,24
1092,2017-05-23,14301899119121.59,5544090957561.6,19845990076683.19,1,2017,3,2017,2,5,23
1093,2017-05-22,14309116236183.17,5536918104118.74,19846034340301.91,1,2017,3,2017,2,5,22
1094,2017-05-19,14313167095859.27,5533000028254.81,19846167124114.08,1,2017,3,2017,2,5,19
1095,2017-05-18,14311291738645.75,5534919645563.4,19846211384209.15,1,2017,3,2017,2,5,18
1096,2017-05-17,14309172224133.79,5536793669677.57,19845965893811.36,1,2017,3,2017,2,5,17
1097,2017-05-16,14300695191344.14,5545314261926.62,19846009453270.76,1,2017,3,2017,2,5,16
1098,2017-05-15,14306961280598.89,5539091730782.91,19846053011381.8,1,2017,3,2017,2,5,15
1099,2017-05-12,14310534454246.45,5535649265609.06,19846183719855.51,1,2017,3,2017,2,5,12
1100,2017-05-11,14310969938720.78,5535257353530.29,19846227292251.07,1,2017,3,2017,2,5,11
1101,2017-05-10,14312904082096.46,5533077567411.53,19845981649507.99,1,2017,3,2017,2,5,10
1102,2017-05-09,14299435294544.99,5546589131294.25,19846024425839.24,1,2017,3,2017,2,5,9
1103,2017-05-08,14305061877082.93,5541005323739.8,19846067200822.73,1,2017,3,2017,2,5,8
1104,2017-05-05,14311376945689.99,5534818575636.2,19846195521326.19,1,2017,3,2017,2,5,5
1105,2017-05-04,14311633308614.24,5534604982928.35,19846238291542.59,1,2017,3,2017,2,5,4
1106,2017-05-03,14318594693410.98,5527408618124.73,19846003311535.71,1,2017,3,2017,2,5,3
1107,2017-05-02,14305283387282.09,5540761921910.1,19846045309192.19,1,2017,3,2017,2,5,2
1108,2017-05-01,14323288296038.26,5522799009459.94,19846087305498.2,1,2017,3,2017,2,5,1
1109,2017-04-28,14293344777463.61,5552784531172.11,19846129308635.72,1,2017,3,2017,2,4,28
1110,2017-04-27,14297979002617.38,5548512743228.56,19846491745845.94,1,2017,3,2017,2,4,27
1111,2017-04-26,14302205452495.14,5543838983988.51,19846044436483.65,1,2017,3,2017,2,4,26
1112,2017-04-25,14294148093981.59,5551937885014.07,19846085978995.66,1,2017,3,2017,2,4,25
1113,2017-04-24,14304727434255.0,5541400085862.48,19846127520117.48,1,2017,3,2017,2,4,24
1114,2017-04-21,14316448297578.41,5529803844010.85,19846252141589.26,1,2017,3,2017,2,4,21
1115,2017-04-20,14319510296937.08,5526783380500.72,19846293677437.8,1,2017,3,2017,2,4,20
1116,2017-04-19,14323623827289.64,5522440859133.26,19846064686422.9,1,2017,3,2017,2,4,19
1117,2017-04-18,14324046743134.43,5522059443056.01,19846106186190.44,1,2017,3,2017,2,4,18
1118,2017-04-17,14330766160568.75,5515381524042.37,19846147684611.12,1,2017,3,2017,2,4,17
1119,2017-04-14,14352103173495.88,5494168999280.79,19846272172776.67,1,2017,3,2017,2,4,14
1120,2017-04-13,14353022352234.99,5493291324859.45,19846313677094.44,1,2017,3,2017,2,4,13
1121,2017-04-12,14355665390586.46,5490416700973.31,19846082091559.77,1,2017,3,2017,2,4,12
1122,2017-04-11,14343844236238.31,5502278584322.16,19846122820560.47,1,2017,3,2017,2,4,11
1123,2017-04-10,14351473062572.57,5494690466638.42,19846163529210.99,1,2017,3,2017,2,4,10
1124,2017-04-07,14358379294025.94,5487906413188.23,19846285707214.17,1,2017,3,2017,2,4,7
1125,2017-04-06,14357828119755.52,5488498309378.3,19846326429133.82,1,2017,3,2017,2,4,6
1126,2017-04-05,14362396997607.89,5483706313699.86,19846103311307.75,1,2017,3,2017,2,4,5
1127,2017-04-04,14362461715977.51,5483680691211.34,19846142407188.85,1,2017,3,2017,2,4,4
1128,2017-04-03,14379418282538.66,5467005503012.85,19846423785551.51,1,2017,3,2017,2,4,3
1129,2017-03-31,14369681939302.91,5476738123373.96,19846420062676.87,1,2017,2,2017,1,3,31
1130,2017-03-30,14348506968480.86,5497748279925.82,19846255248406.68,1,2017,2,2017,1,3,30
1131,2017-03-29,14349734630200.93,5496090882936.17,19845825513137.1,1,2017,2,2017,1,3,29
1132,2017-03-28,14347300479594.63,5498562317070.52,19845862796665.15,1,2017,2,2017,1,3,28
1133,2017-03-27,14353360563586.92,5492539515250.15,19845900078837.07,1,2017,2,2017,1,3,27
1134,2017-03-24,14360457683885.53,5485554244399.53,19846011928285.06,1,2017,2,2017,1,3,24
1135,2017-03-23,14359345780600.2,5486703424661.61,19846049205261.81,1,2017,2,2017,1,3,23
1136,2017-03-22,14362886120201.04,5482943759060.92,19845829879261.96,1,2017,2,2017,1,3,22
1137,2017-03-21,14349928333763.56,5495937495350.49,19845865829114.05,1,2017,2,2017,1,3,21
1138,2017-03-20,14355174465938.39,5490727311673.69,19845901777612.08,1,2017,2,2017,1,3,20
1139,2017-03-17,14357102037200.53,5488907579084.81,19846009616285.34,1,2017,2,2017,1,3,17
1140,2017-03-16,14363679289379.4,5482366270032.41,19846045559411.81,1,2017,2,2017,1,3,16
1141,2017-03-15,14340716246080.94,5505095051933.09,19845811298014.03,1,2017,2,2017,1,3,15
1142,2017-03-14,14384776077277.45,5517828324360.47,19902604401637.92,1,2017,2,2017,1,3,14
1143,2017-03-13,14349636414694.8,5508397384855.16,19858033799549.96,1,2017,2,2017,1,3,13
1144,2017-03-10,14349130368996.16,5504488351469.89,19853618720466.05,1,2017,2,2017,1,3,10
1145,2017-03-09,14349788968701.19,5505887571510.15,19855676540211.34,1,2017,2,2017,1,3,9
1146,2017-03-08,14374899634591.87,5504249384285.68,19879149018877.55,1,2017,2,2017,1,3,8
1147,2017-03-07,14374138485372.61,5515723965819.74,19889862451192.35,1,2017,2,2017,1,3,7
1148,2017-03-06,14373651850329.11,5509361133740.78,19883012984069.89,1,2017,2,2017,1,3,6
1149,2017-03-03,14373224948688.41,5505251728216.23,19878476676904.64,1,2017,2,2017,1,3,3
1150,2017-03-02,14373460119836.74,5521498449196.24,19894958569032.98,1,2017,2,2017,1,3,2
1151,2017-03-01,14408362699940.62,5512056071348.65,19920418771289.27,1,2017,2,2017,1,3,1
1152,2017-02-28,14411380938688.54,5548212666153.04,19959593604841.58,1,2017,2,2017,1,2,28
1153,2017-02-27,14396788892014.2,5534439928988.58,19931228821002.78,1,2017,2,2017,1,2,27
1154,2017-02-24,14396803784290.78,5533344107395.94,19930147891686.72,1,2017,2,2017,1,2,24
1155,2017-02-23,14384082361381.86,5529818758806.29,19913901120188.15,1,2017,2,2017,1,2,23
1156,2017-02-22,14404723995058.93,5531156856922.13,19935880851981.06,1,2017,2,2017,1,2,22
1157,2017-02-21,14403610733597.23,5531705453238.55,19935316186835.78,1,2017,2,2017,1,2,21
1158,2017-02-17,14403413744145.8,5529091129955.66,19932504874101.46,1,2017,2,2017,1,2,17
1159,2017-02-16,14403392566439.4,5523188600438.96,19926581166878.36,1,2017,2,2017,1,2,16
1160,2017-02-15,14417333314382.25,5520031281120.76,19937364595503.01,1,2017,2,2017,1,2,15
1161,2017-02-14,14404012711812.97,5528666521903.19,19932679233716.16,1,2017,2,2017,1,2,14
1162,2017-02-13,14402458044486.83,5521760472587.69,19924218517074.52,1,2017,2,2017,1,2,13
1163,2017-02-10,14402525665272.86,5518539623788.82,19921065289061.68,1,2017,2,2017,1,2,10
1164,2017-02-09,14402429500385.19,5519906129921.5,19922335630306.69,1,2017,2,2017,1,2,9
1165,2017-02-08,14366065663550.1,5518540557906.09,19884606221456.19,1,2017,2,2017,1,2,8
1166,2017-02-07,14365365821333.09,5530397847836.97,19895763669170.06,1,2017,2,2017,1,2,7
1167,2017-02-06,14365258270382.27,5525071944834.25,19890330215216.52,1,2017,2,2017,1,2,6
1168,2017-02-03,14365217667097.67,5520657483446.78,19885875150544.45,1,2017,2,2017,1,2,3
1169,2017-02-02,14366132157960.8,5536695305608.3,19902827463569.1,1,2017,2,2017,1,2,2
1170,2017-02-01,14376018549508.21,5524018923279.05,19900037472787.26,1,2017,2,2017,1,2,1
1171,2017-01-31,14376138803534.81,5561122510968.48,19937261314503.29,1,2017,2,2017,1,1,31
1172,2017-01-30,14387073315008.16,5552686948975.26,19939760263983.42,1,2017,2,2017,1,1,30
1173,2017-01-27,14387267502732.51,5551752332096.38,19939019834828.89,1,2017,2,2017,1,1,27
1174,2017-01-26,14387199090397.24,5552709700473.24,19939908790870.48,1,2017,2,2017,1,1,26
1175,2017-01-25,14403832990025.55,5546770252641.98,19950603242667.53,1,2017,2,2017,1,1,25
1176,2017-01-24,14403553860564.25,5554535694795.58,19958089555359.83,1,2017,2,2017,1,1,24
1177,2017-01-23,14403351740088.47,5546326626909.53,19949678366998.0,1,2017,2,2017,1,1,23
1178,2017-01-20,14403704176388.94,5543600378823.55,19947304555212.49,1,2017,2,2017,1,1,20
1179,2017-01-19,14403768885198.2,5540660331908.57,19944429217106.77,1,2017,2,2017,1,1,19
1180,2017-01-18,14423937840025.61,5537529297948.03,19961467137973.64,1,2017,2,2017,1,1,18
1181,2017-01-17,14423556565883.12,5536398251468.53,19959954817351.65,1,2017,2,2017,1,1,17
1182,2017-01-13,14416524945353.95,5524089431150.45,19940614376504.4,1,2017,2,2017,1,1,13
1183,2017-01-12,14416901419767.1,5524905964079.95,19941807383847.05,1,2017,2,2017,1,1,12
1184,2017-01-11,14428237129034.48,5523519071246.5,19951756200280.98,1,2017,2,2017,1,1,11
1185,2017-01-10,14428296339850.48,5535972536107.13,19964268875957.61,1,2017,2,2017,1,1,10
1186,2017-01-09,14428006472982.21,5527337412395.52,19955343885377.73,1,2017,2,2017,1,1,9
1187,2017-01-06,14427907445498.86,5524901193351.73,19952808638850.59,1,2017,2,2017,1,1,6
1188,2017-01-05,14428038035922.01,5520434952413.18,19948472988335.19,1,2017,2,2017,1,1,5
1189,2017-01-04,14434184134456.6,5518230099884.11,19952414234340.71,1,2017,2,2017,1,1,4
1190,2017-01-03,14433863346613.25,5501162242779.6,19935025589392.85,1,2017,2,2017,1,1,3
1191,2016-12-30,14434841520928.37,5541985430119.43,19976826951047.8,1,2017,1,2016,4,12,30
1192,2016-12-29,14407586835524.92,5471564919408.61,19879151754933.53,1,2017,1,2016,4,12,29
1193,2016-12-28,14405852979844.42,5473536318684.51,19879389298528.93,1,2017,1,2016,4,12,28
1194,2016-12-27,14406465216858.38,5484234388428.15,19890699605286.53,1,2017,1,2016,4,12,27
1195,2016-12-23,14406979396410.11,5480208620767.0,19887188017177.11,1,2017,1,2016,4,12,23
1196,2016-12-22,14406888441829.63,5470561237429.85,19877449679259.48,1,2017,1,2016,4,12,22
1197,2016-12-21,14410280815369.15,5468000077962.57,19878280893331.72,1,2017,1,2016,4,12,21
1198,2016-12-20,14409700513496.22,5479892336998.52,19889592850494.74,1,2017,1,2016,4,12,20
1199,2016-12-19,14409250945481.66,5473412814655.03,19882663760136.69,1,2017,1,2016,4,12,19
1200,2016-12-16,14409753863289.26,5466282479335.26,19876036342624.52,1,2017,1,2016,4,12,16
1201,2016-12-15,14409959585673.04,5465360900351.55,19875320486024.59,1,2017,1,2016,4,12,15
1202,2016-12-14,14408092406140.23,5463365545947.56,19871457952087.79,1,2017,1,2016,4,12,14
1203,2016-12-13,14407841909496.49,5476481361906.74,19884323271403.23,1,2017,1,2016,4,12,13
1204,2016-12-12,14407877626550.08,5470849496279.61,19878727122829.69,1,2017,1,2016,4,12,12
1205,2016-12-09,14408013134960.76,5468360263998.61,19876373398959.37,1,2017,1,2016,4,12,9
1206,2016-12-08,14407909129685.78,5469509266795.88,19877418396481.66,1,2017,1,2016,4,12,8
1207,2016-12-07,14425439263432.22,5465734121397.82,19891173384830.04,1,2017,1,2016,4,12,7
1208,2016-12-06,14425239059062.72,5467127468998.5,19892366528061.22,1,2017,1,2016,4,12,6
1209,2016-12-05,14424537793530.47,5461035142337.9,19885572935868.37,1,2017,1,2016,4,12,5
1210,2016-12-02,14424638938310.63,5456584084842.25,19881223023152.88,1,2017,1,2016,4,12,2
1211,2016-12-01,14426957828535.53,5474587322590.98,19901545151126.51,1,2017,1,2016,4,12,1
1212,2016-11-30,14443700147858.19,5504364549387.56,19948064697245.75,1,2017,1,2016,4,11,30
1213,2016-11-29,14431428071395.58,5499270578581.87,19930698649977.45,1,2017,1,2016,4,11,29
1214,2016-11-28,14431113155629.56,5498071005722.57,19929184161352.13,1,2017,1,2016,4,11,28
1215,2016-11-25,14431144367664.73,5496973825497.82,19928118193162.55,1,2017,1,2016,4,11,25
1216,2016-11-23,14407388206277.32,5490606141423.18,19897994347700.5,1,2017,1,2016,4,11,23
1217,2016-11-22,14407162989714.94,5500377749799.58,19907540739514.52,1,2017,1,2016,4,11,22
1218,2016-11-21,14406490862702.8,5492513218790.7,19899004081493.5,1,2017,1,2016,4,11,21
1219,2016-11-18,14406543875848.2,5489426480230.83,19895970356079.03,1,2017,1,2016,4,11,18
1220,2016-11-17,14406421117922.46,5490729852964.41,19897150970886.87,1,2017,1,2016,4,11,17
1221,2016-11-16,14372638397082.72,5485189463602.89,19857827860685.61,1,2017,1,2016,4,11,16
1222,2016-11-15,14371170566083.79,5495948465969.49,19867119032053.28,1,2017,1,2016,4,11,15
1223,2016-11-14,14370898566705.93,5471275383163.65,19842173949869.58,1,2017,1,2016,4,11,14
1224,2016-11-10,14371392856952.46,5469181434194.55,19840574291147.01,1,2017,1,2016,4,11,10
1225,2016-11-09,14324109031573.47,5469588130730.35,19793697162303.82,1,2017,1,2016,4,11,9
1226,2016-11-08,14323406201380.96,5482833657225.08,19806239858606.04,1,2017,1,2016,4,11,8
1227,2016-11-07,14322368992722.54,5474220508053.54,19796589500776.08,1,2017,1,2016,4,11,7
1228,2016-11-04,14321488687553.88,5469278544758.06,19790767232311.94,1,2017,1,2016,4,11,4
1229,2016-11-03,14320172405570.4,5469963924432.79,19790136330003.19,1,2017,1,2016,4,11,3
1230,2016-11-02,14287092579497.98,5482529099054.74,19769621678552.72,1,2017,1,2016,4,11,2
1231,2016-11-01,14284843453012.6,5475210674033.23,19760054127045.83,1,2017,1,2016,4,11,1
1232,2016-10-31,14286500538390.57,5519214676251.18,19805715214641.75,1,2017,1,2016,4,10,31
1233,2016-10-28,14309982958438.22,5510526280153.27,19820509238591.49,1,2017,1,2016,4,10,28
1234,2016-10-27,14310094761549.55,5514773480862.54,19824868242412.09,1,2017,1,2016,4,10,27
1235,2016-10-26,14282026426872.79,5513471034408.83,19795497461281.62,1,2017,1,2016,4,10,26
1236,2016-10-25,14281263358831.04,5527241493376.17,19808504852207.21,1,2017,1,2016,4,10,25
1237,2016-10-24,14280600879535.61,5507419808984.92,19788020688520.53,1,2017,1,2016,4,10,24
1238,2016-10-21,14280596088761.43,5505844666542.37,19786440755303.8,1,2017,1,2016,4,10,21
1239,2016-10-20,14280302905411.9,5505282284466.22,19785585189878.12,1,2017,1,2016,4,10,20
1240,2016-10-19,14251115177983.21,5503141883898.95,19754257061882.16,1,2017,1,2016,4,10,19
1241,2016-10-18,14250776102656.2,5515803925593.21,19766580028249.41,1,2017,1,2016,4,10,18
1242,2016-10-17,14250368582399.09,5505195434753.88,19755564017152.97,1,2017,1,2016,4,10,17
1243,2016-10-14,14224929303468.67,5496689254335.1,19721618557803.77,1,2017,1,2016,4,10,14
1244,2016-10-13,14225008508056.12,5495822314247.37,19720830822303.49,1,2017,1,2016,4,10,13
1245,2016-10-12,14192469293335.61,5496212562862.46,19688681856198.07,1,2017,1,2016,4,10,12
1246,2016-10-11,14191727340124.7,5502589257087.44,19694316597212.14,1,2017,1,2016,4,10,11
1247,2016-10-07,14192019528044.5,5495404952914.64,19687424480959.14,1,2017,1,2016,4,10,7
1248,2016-10-06,14191998688412.48,5496774917705.06,19688773606117.54,1,2017,1,2016,4,10,6
1249,2016-10-05,14170897492757.91,5492514005039.49,19663411497797.4,1,2017,1,2016,4,10,5
1250,2016-10-04,14170607259402.13,5488853387758.7,19659460647160.83,1,2017,1,2016,4,10,4
1251,2016-10-03,14169562468883.59,5473387273677.92,19642949742561.51,1,2017,1,2016,4,10,3
1252,2016-09-30,14173423516895.82,5400021197040.97,19573444713936.79,1,2016,4,2016,3,9,30
1253,2016-09-29,14148919195185.48,5383971038667.69,19532890233853.17,1,2016,4,2016,3,9,29
1254,2016-09-28,14134459589754.46,5385472778092.82,19519932367847.28,1,2016,4,2016,3,9,28
1255,2016-09-27,14133914249908.12,5402940266373.59,19536854516281.71,1,2016,4,2016,3,9,27
1256,2016-09-26,14133540381801.8,5396048120946.87,19529588502748.67,1,2016,4,2016,3,9,26
1257,2016-09-23,14133690092042.8,5391072885676.82,19524762977719.62,1,2016,4,2016,3,9,23
1258,2016-09-22,14133281357263.35,5386189719305.37,19519471076568.72,1,2016,4,2016,3,9,22
1259,2016-09-21,14135524440618.49,5381932513633.92,19517456954252.41,1,2016,4,2016,3,9,21
1260,2016-09-20,14134013581265.37,5390322314277.66,19524335895543.03,1,2016,4,2016,3,9,20
1261,2016-09-19,14133906537110.2,5384219037898.21,19518125575008.41,1,2016,4,2016,3,9,19
1262,2016-09-16,14134070557269.95,5376840268360.75,19510910825630.7,1,2016,4,2016,3,9,16
1263,2016-09-15,14134189871715.58,5374051700309.97,19508241572025.55,1,2016,4,2016,3,9,15
1264,2016-09-14,14113613459659.2,5366900544762.56,19480514004421.76,1,2016,4,2016,3,9,14
1265,2016-09-13,14113612927226.45,5379678186581.32,19493291113807.77,1,2016,4,2016,3,9,13
1266,2016-09-12,14111755978422.8,5372904648342.72,19484660626765.52,1,2016,4,2016,3,9,12
